codigo_ativo,empresa,serie,emissao,ipo,situacao,isin,registro_cvm_da_emissao,data_de_registro_cvm_da_emissao,registro_cvm_do_programa,data_de_registro_cvm_do_programa,data_de_emissao,data_de_vencimento,motivo_de_saida,data_de_saida_novo_vencimento,data_do_inicio_da_rentabilidade,data_do_inicio_da_distribuicao,data_da_proxima_repactuacao,ato_societario_1,data_do_ato_1,ato_societario_2,data_do_ato_2,forma,garantia_especie,classe,quantidade_emitida,artigo_14,artigo_24,quantidade_em_mercado,quantidade_em_tesouraria,quantidade_resgatada,quantidade_cancelada,quantidade_convertida_no_snd,quantidade_convertida_fora_do_snd,quantidade_permutada_no_snd,quantidade_permutada_fora_do_snd,unidade_monetaria,valor_nominal_na_emissao,valor_nominal_atual,data_ult_vna,indice,tipo,criterio_de_calculo,dia_de_referencia_para_indice_de_precos,criterio_para_indice,corrige_a_cada,percentual_multiplicador_rentabilidade,limite_da_tjlp,tipo_de_tratamento_do_limite_da_tjlp,juros_criterio_antigo_do_snd,premios_criterio_antigo_do_snd,amortizacao_taxa,amortizacao_cada,amortizacao_unidade,amortizacao_carencia,amortizacao_criterio,tipo_de_amortizacao,juros_criterio_novo_taxa,juros_criterio_novo_prazo,juros_criterio_novo_cada,juros_criterio_novo_unidade,juros_criterio_novo_carencia,juros_criterio_novo_criterio,juros_criterio_novo_tipo,premio_criterio_novo_taxa,premio_criterio_novo_prazo,premio_criterio_novo_cada,premio_criterio_novo_unidade,premio_criterio_novo_carencia,premio_criterio_novo_criterio,premio_criterio_novo_tipo,participacao_taxa,participacao_cada,participacao_unidade,participacao_carencia,participacao_descricao,banco_mandatario,agente_fiduciario,instituicao_depositaria,coordenador_lider,cnpj,deb_incent_lei_12_431,escritura_padronizada,resgate_antecipado,data_captura,conjunto,arquivo_origem,registro_hash
PVSC11,COMPANHIA PROVINCIA DE SECURITIZACAO,UNI,001,-,Registrado,BRPVSCDBS009,AUT/OTS/PRI/2026/040,2026-02-25,,,2026-02-19,2037-06-30,,2037-06-30,2026-02-26,2026-02-26,-,AGE,2026-02-12,,,Escritural,Quirografária,Simples,175000,,,000000175000,000000000000,000000000000,,,000000000000,,000000000000,R$,1000,1060.921265,2026-08-11,DI,,Não Padrão - SND,,-,,100,0,-,4.44% a.a 252 dias,,-,0012,MES,2027-06-30,-,Percentual variável sobre o valor nominal atualizado em períodos uniformes,0,,,,,,,0,,,,,,,0,,-,,,ITAU UNIBANCO S.A.,VORTX DTVM LTDA.,ITAU CV S/A,M7 IB SOLUÇÕES FINANCEIRAS LTDA.,04200649000107,N,,S,2026-08-11,debêntures___características_de_emissões,,faa65cc1bec10f5339b58e00
PXE11,IND. ALIM. CARLOS DE BRITO S/A - FABRICAS PEIXE,001,001,-,Excluído,000000000000,SEP/GER/DEB - 91/005,1991-01-11,,,1990-10-01,1995-10-01,01/10/1995 - VENCIMENTO,1995-10-01,1994-01-01,,-,AGE,1990-10-29,,,Nominativa,Flutuante,Simples,7500,0,0,000000000000,000000000000,000000000000,000000000000,000000000000,000000000000,000000000000,000000000000,R$,100000,0,,TR-REAL,Correção Monetária,Não Padrão - SND,00,DC,,0,0,-,12% a.a 360 dias,,0,0000,,-,-,-,0,,,,,,,0,,,,,,,0,0000,-,,,BANCO BRADESCO S/A,MARIO SERGIO CARDIM NETO,,BANCO BRADESCO S/A,10782175000151,N,n,,2026-08-11,debêntures___características_de_emissões,,dc31b74224354702e99810f1
PXE11,IND. ALIM. CARLOS DE BRITO S/A - FABRICAS PEIXE,001,001,-,Excluído,000000000000,SEP/GER/DEB - 91/005,1991-01-11,,,1990-10-01,1995-10-01,01/10/1995 - VENCIMENTO,1995-10-01,1994-01-01,,-,AGE,1990-10-29,,,Nominativa,Flutuante,Simples,7500,0,0,000000000000,000000000000,000000000000,000000000000,000000000000,000000000000,000000000000,000000000000,R$,100000,0,,TR-REAL,Correção Monetária,Não Padrão - SND,00,DC,,0,0,-,12% a.a 360 dias,,0,0000,,-,-,-,0,,,,,,,0,,,,,,,0,0000,-,,,BANCO BRADESCO S/A,MARIO SERGIO CARDIM NETO,,BANCO BRADESCO S/A,10782175000151,N,n,,2026-08-11,debêntures___características_de_emissões,,dc31b74224354702e99810f1
PXXM11,PROXXIMA TELECOMUNICACOES S.A.,UNI,001,-,Registrado,BRPXXMDBS004,DISPENSA ICVM 476/09,2023-04-12,,,2023-04-03,2028-04-13,,2028-04-13,2023-04-13,2022-12-28,-,RCA,2023-01-18,AGE,2022-12-28,Escritural,Real,Simples,70000,,,000000000000,000000000000,000000070000,,,000000000000,,000000000000,R$,1000,581.395016,2026-03-27,DI,,Padrão - SND,,-,,100,0,-,-,,-,0001,MES,2024-10-13,-,Percentual variável sobre o valor nominal atualizado em períodos uniformes,5,252,0001,MES,2023-05-13,Útil,Exponencial,,-,,,,-,-,0,,-,,,,OLIVEIRA TRUST DTVM S/A,OLIVEIRA TRUST DTVM  S/A,BANCO ITAU-BBA S/A,40120343000104,N,,S,2026-08-11,debêntures___características_de_emissões,,72558c32b859036b988cab53
QATY11,QUALITY ALUGUEL DE VEICULOS S/A.,UNI,001,-,Registrado,BRQATYDBS003,AUT/DEB/PRI/2023/375,2023-12-06,,,2023-11-28,2028-11-28,,2028-11-28,2023-12-12,2023-12-06,-,AGE,2023-11-21,,,Escritural,Real,Simples,50000,,,000000000000,000000000000,000000050000,,,000000000000,,000000000000,R$,1000,604.166902,2026-07-16,DI,,Padrão - SND,,-,,100,0,-,-,,-,0001,MES,2024-12-28,-,Percentual variável sobre o valor nominal atualizado em períodos uniformes,3.5,252,0001,MES,2023-12-28,Útil,Exponencial,,-,,,,-,-,0,,-,,,ITAU UNIBANCO S.A.,PENTAGONO S/A DTVM,ITAU CV S/A,BANCO ITAU-BBA S/A,72653009000102,N,,S,2026-08-11,debêntures___características_de_emissões,,7aaa21ae77fcae9317d85930
QATY12,QUALITY ALUGUEL DE VEICULOS S/A.,UNI,002,-,Registrado,BRQATYDBS011,AUT/DEB/PRI/2026/317,2026-06-25,,,2026-06-25,2030-06-10,,2030-06-10,2026-06-30,2026-06-25,-,AGE,2026-06-08,,,Escritural,Real,Simples,35400,,,000000035400,000000000000,000000000000,,,000000000000,,000000000000,R$,1000,1000,2026-08-11,DI,,Padrão - SND,,-,,100,0,-,-,,-,0001,MES,2027-01-10,-,Percentual variável sobre o valor nominal atualizado em períodos uniformes,3.5,252,0001,MES,2026-07-10,Útil,Exponencial,,-,,,,-,-,0,,-,,,,OLIVEIRA TRUST DTVM S/A,OLIVEIRA TRUST DTVM  S/A,ITAU UNIBANCO HOLDING S.A,72653009000102,N,,S,2026-08-11,debêntures___características_de_emissões,,c1e867c99b576e1122cf6c07
QCAB11,QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,UNI,001,-,Excluído,BRQCABDBS007,DISPENSA ICVM 476/09,2010-08-30,,,2010-08-25,2018-08-25,08/11/2016 - RESGATE TOTAL ANTECIPADO,2018-08-25,2010-08-25,,-,AGE,2010-08-17,,,Escritural,Flutuante,Simples,56,,,000000000000,000000000000,000000000056,000000000000,,000000000000,,000000000000,R$,1000000,550000,2016-11-07,DI,Integrante de Juros,Não Padrão - SND,,-,,100,0,-,1.6% a.a 252 dias,,-,0012,MES,2011-08-25,-,Percentual variável sobre o valor nominal de emissão em períodos uniformes,0,,,,,,,0,,,,,,,0,0000,Mês,,,BANCO BRADESCO S/A,PENTAGONO S/A DTVM,BANCO BRADESCO S/A,BANCO BRADESCO BBI S/A,11992680000193,N,n,S,2026-08-11,debêntures___características_de_emissões,,13238d515cf9ade597851182
QCAB12,QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,UNI,002,-,Excluído,BRQCABDBS015,DISPENSA ICVM 476/09,2010-08-30,,,2010-08-25,2018-08-25,08/11/2016 - RESGATE TOTAL ANTECIPADO,2018-08-25,2010-08-25,,-,AGE,2011-03-31,,,Escritural,Quirografária,Simples,165,,,000000000000,000000000000,000000000165,000000000000,,000000000000,,000000000000,R$,1000000,550000,2016-11-07,DI,Integrante de Juros,Não Padrão - SND,,-,,100,0,-,1.6% a.a 252 dias,,-,0012,MES,2011-08-25,-,Percentual variável sobre o valor nominal de emissão em períodos uniformes,0,,,,,,,0,,,,,,,0,0000,Mês,,,BANCO BRADESCO S/A,PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,BANCO BRADESCO S/A,,11992680000193,N,n,S,2026-08-11,debêntures___características_de_emissões,,2c00c133b174056ec0f175a5
QCAB13,QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,UNI,003,-,Excluído,BRQCABDBS023,DISPENSA ICVM 476/09,2016-11-04,,,2016-11-04,2019-11-04,23/07/2019 - RESGATE TOTAL ANTECIPADO,2019-11-04,2016-11-04,2016-11-07,-,AGE,2016-10-19,,,Escritural,Quirografária,Simples,35000,,,000000000000,000000000000,000000035000,,,000000000000,,000000000000,R$,10000,10000,2019-07-22,DI,,Padrão - SND,,-,,100,0,-,-,,-,-,,-,-,-,1.3,252,0006,MES,2017-05-04,Útil,Exponencial,,-,,,,-,-,0,,-,,,BANCO BRADESCO S/A,PLANNER TRUSTEE DTVM LTDA,BANCO BRADESCO S/A,BANCO ITAU-BBA S/A,11992680000193,N,,S,2026-08-11,debêntures___características_de_emissões,,fc38bde2d480eeec19921d04
QCAB14,QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,UNI,004,-,Excluído,BRQCABDBS031,DISPENSA ICVM 476/09,2019-07-19,,,2019-06-28,2023-06-28,,2023-06-28,2019-07-22,2019-07-22,-,AGE,2019-06-26,,,Escritural,Quirografária,Simples,290000,,,000000000000,000000000000,000000290000,,,000000000000,,000000000000,R$,1000,1000,2022-06-21,DI,,Padrão - SND,,-,,100,0,-,-,,-,-,,-,-,-,1.15,252,0006,MES,2020-01-07,Útil,Exponencial,,-,,,,-,-,0,,-,,,BANCO BRADESCO S/A,PLANNER TRUSTEE DTVM LTDA,BANCO BRADESCO S/A,BANCO ITAU-BBA S/A,11992680000193,N,,S,2026-08-11,debêntures___características_de_emissões,,34b7911bdbc1b70fc4117ddd
QCCS11,QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,UNI,001,-,Excluído,BRQCCSDBS007,DISPENSA ICVM 476/09,2010-08-30,,,2010-08-25,2018-08-25,08/11/2016 - RESGATE TOTAL ANTECIPADO,2018-08-25,2010-08-25,,-,AGE,2010-08-17,,,Escritural,Quirografária,Simples,36,,,000000000000,000000000000,000000000036,000000000000,,000000000000,,000000000000,R$,1000000,550000,2016-11-07,DI,Integrante de Juros,Não Padrão - SND,,-,,100,0,-,1.6% a.a 252 dias,,-,0012,MES,2011-08-25,-,Percentual variável sobre o valor nominal de emissão em períodos uniformes,0,,,,,,,0,,,,,,,0,0000,Mês,,,BANCO BRADESCO S/A,SLW CVC LTDA,BANCO BRADESCO S/A,BANCO BRADESCO BBI S/A,11992680000193,N,n,S,2026-08-11,debêntures___características_de_emissões,,a8a544e84d790266b68f4332
QCCS12,QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,UNI,002,-,Excluído,BRQCCSDBS015,DISPENSA ICVM 476/09,2010-08-30,,,2010-08-25,2018-08-25,08/11/2016 - RESGATE TOTAL ANTECIPADO,2018-08-25,2010-08-25,,-,AGE,2011-03-31,,,Escritural,Quirografária,Simples,143,,,000000000000,000000000000,000000000143,000000000000,,000000000000,,000000000000,R$,1000000,550000,2016-11-07,DI,Integrante de Juros,Não Padrão - SND,,-,,100,0,-,1.6% a.a 252 dias,,-,0012,MES,2011-08-25,-,Percentual variável sobre o valor nominal de emissão em períodos uniformes,0,,,,,,,0,,,,,,,0,0000,Mês,,,BANCO BRADESCO S/A,PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,BANCO BRADESCO S/A,,11992680000193,N,n,S,2026-08-11,debêntures___características_de_emissões,,5ab1468974b0d7ad9a67c801
QCCS13,QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,UNI,003,-,Excluído,BRQCCSDBS023,DISPENSA ICVM 476/09,2016-01-11,,,2015-12-15,2017-01-16,08/11/2016 - RESGATE TOTAL ANTECIPADO,2017-01-16,2015-12-15,2015-12-17,-,AGE,2015-12-15,,,Escritural,Quirografária,Simples,31100,,,000000000000,000000000000,000000031100,,,000000000000,,000000000000,R$,10000,10000,2016-11-07,DI,,Padrão - SND,,-,,100,0,-,-,,-,-,,-,-,-,1.35,252,0006,MES,2016-03-22,Útil,Exponencial,,-,,,,-,-,0,,-,,,BANCO BRADESCO S/A,PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,BANCO BRADESCO S/A,BANCO ITAU-BBA S/A,11992680000193,N,n,S,2026-08-11,debêntures___características_de_emissões,,53ae3d039f4f4abfb2922d39
QCCS14,QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,UNI,004,-,Excluído,BRQCCSDBS031,DISPENSA ICVM 476/09,2016-11-04,,,2016-11-04,2019-11-04,23/07/2019 - RESGATE TOTAL ANTECIPADO,2019-11-04,2016-11-04,2016-11-07,-,AGE,2016-10-19,,,Escritural,Quirografária,Simples,26100,,,000000000000,000000000000,000000026100,,,000000000000,,000000000000,R$,10000,10000,2019-07-22,DI,,Padrão - SND,,-,,100,0,-,-,,-,-,,-,-,-,1.3,252,0006,MES,2017-05-04,Útil,Exponencial,,-,,,,-,-,0,,-,,,BANCO BRADESCO S/A,PLANNER TRUSTEE DTVM LTDA,BANCO BRADESCO S/A,BANCO ITAU-BBA S/A,11992680000193,N,,S,2026-08-11,debêntures___características_de_emissões,,141ab0738ac85233bde754c9
QCCS15,QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,UNI,005,-,Excluído,BRQCCSDBS049,DISPENSA ICVM 476/09,2019-07-19,,,2019-06-28,2022-06-28,,2022-06-28,2019-07-22,2019-07-22,-,AGE,2019-06-26,,,Escritural,Quirografária,Simples,310000,,,000000000000,000000000000,000000310000,,,000000000000,,000000000000,R$,1000,1000,2022-06-21,DI,,Padrão - SND,,-,,100,0,-,-,,-,-,,-,-,-,1.15,252,,DIA,2020-01-07,Útil,Exponencial,,-,,,,-,-,0,,-,,,BANCO BRADESCO S/A,PLANNER TRUSTEE DTVM LTDA,BANCO BRADESCO S/A,BANCO ITAU-BBA S/A,11992680000193,N,,S,2026-08-11,debêntures___características_de_emissões,,8e2b83c083c25fd1cfbefc28
QCHD11,QC HOLDING II PARTICIPACOES S/A,UNI,001,-,Excluído,BRQCHDDBS008,DISPENSA ICVM 476/09,2010-08-30,,,2010-08-25,2015-08-25,24/11/2011 - VENCIMENTO,2011-11-24,2010-08-25,2010-08-31,-,AGE,2010-08-17,,,Escritural,Quirografária,Simples,308,,,000000000000,000000000000,000000000000,000000000000,000000000000,000000000000,000000000000,000000000000,R$,1000000,0,2011-11-23,DI,Integrante de Juros,Padrão - SND,00,DU,,100,0,-,-,,0,0012,MES,2011-08-25,-,Percentual variável sobre o valor nominal de emissão em períodos uniformes,2.75,252,0006,MES,2011-02-25,Útil,Exponencial,0,000,,,,-,-,0,0000,Mês,,,BANCO BRADESCO S/A,PLANNER TRUSTEE DTVM LTDA.,BANCO BRADESCO S/A,BANCO BRADESCO BBI S/A,11190166000134,N,n,,2026-08-11,debêntures___características_de_emissões,,3c15cdaec18da49d47d5286a
QGDI11,QUEIROZ GALVAO DESENVOLVIMENTO IMOBILIARIO S.A.,UNI,001,-,Excluído,BRQGDIDBS007,DISPENSA ICVM 476/09,2010-08-30,,,2010-08-01,2018-05-31,19/03/2018 - VENCIMENTO,2018-05-31,2010-08-31,,-,AGE,2010-07-30,,,Escritural,Real,Simples,450,,,000000000000,000000000000,000000000450,000000000000,,000000000000,,000000000000,R$,1000000,26666.666665,2018-05-30,TR,Integrante de Juros,Não Padrão - SND,,-,,-,0,-,11% a.a 252 dias,,-,-,,-,-,Percentual variável sobre o valor nominal atualizado em períodos não uniformes,0,,,,,,,0,,,,,,,0,0000,Mês,,,ITAU UNIBANCO S.A.,GDC PARTNERS SERVICOS FIDUCIARIOS DISTRIBUIDORA DE TITULOS E VALORES  MOBILIARIO,ITAU CV S/A,PLANNER CV S/A,11535028000140,N,n,S,2026-08-11,debêntures___características_de_emissões,,f49f7ec83567ba3c7cb1650a
QGDI13,QUEIROZ GALVAO DESENVOLVIMENTO IMOBILIARIO S.A.,001,003,-,Excluído,BRQGDIDBS023,DISPENSA ICVM 476/09,2019-12-04,,,2014-01-07,2023-07-03,,2023-07-03,2014-01-10,,-,AGE,2013-12-18,,,Escritural,Real,Simples,5343,,,000000005343,000000000000,000000000000,,,000000000000,,000000000000,R$,10000,13714.646371,2023-06-26,DI,,Não Padrão - SND,,-,,110,0,-,,,-,-,,-,-,-,0,,,,,,,0,,,,,,,0,,-,,,BANCO BRADESCO S/A,GDC PART.SERV.FIDUCIARIOS DTVM LTDA,BANCO BRADESCO S/A,BB BCO DE INVESTIMENTO S/A,11535028000140,N,,S,2026-08-11,debêntures___características_de_emissões,,d3e9c237067c74b45af4d69d
QGDI14,QUEIROZ GALVAO DESENVOLVIMENTO IMOBILIARIO S.A.,UNI,004,-,Excluído,BRQGDIDBS031,DISPENSA ICVM 476/09,2014-05-29,,,2014-05-30,2017-11-30,01/12/2017 - VENCIMENTO,2017-11-30,2014-05-30,2014-05-30,-,AGE,2014-05-14,,,Escritural,Quirografária,Simples,10000,,,000000000000,000000000000,000000010000,,,000000000000,,000000000000,R$,10000,10000,2017-11-30,DI,,Padrão - SND,,-,,114.5,0,-,-,,-,-,,-,-,-,,,0006,MES,2014-11-30,-,-,,,,,,-,-,0,,-,,,ITAU UNIBANCO S.A.,GDC PARTNERS SERVICOS FIDUCIARIOS DISTRIBUIDORA DE TITULOS E VALORES  MOBILIARIO,ITAU CV S/A,BANCO ITAU-BBA S/A,11535028000140,N,n,S,2026-08-11,debêntures___características_de_emissões,,2c6c0a929acf351503f1589c
QGDI23,QUEIROZ GALVAO DESENVOLVIMENTO IMOBILIARIO S.A.,002,003,-,Registrado,,DISPENSA ICVM 476/09,2019-12-04,,,2014-01-07,2037-07-03,,2037-07-03,2023-06-12,,-,AGE,2023-05-29,,,Escritural,Real,Simples,4207,,,000000004207,000000000000,000000000000,,,000000000000,,000000000000,R$,10000,13714.646371,2026-08-11,INPC,,Não Padrão - SND,,-,,-,0,-,,,-,-,,-,-,-,0,,,,,,,0,,,,,,,0,,-,,,BANCO BRADESCO S/A,GDC PART.SERV.FIDUCIARIOS DTVM LTDA,BANCO BRADESCO S/A,,11535028000140,N,,S,2026-08-11,debêntures___características_de_emissões,,1bde8d2a251bac3d722168d0
QGIM12,QUEIROZ GALVAO DESENVOLVIMENTO IMOBILIARIO S.A.,UNI,002,-,Excluído,BRQGDIDBS015,DISPENSA ICVM 476/09,2012-07-04,,,2012-07-05,2023-07-03,04/07/2023 - VENCIMENTO,2023-07-03,2012-07-05,,-,AGE,2012-06-13,,,Escritural,Real,Simples,170,,,000000000170,000000000000,000000000000,000000000000,,000000000000,,000000000000,R$,1000000,1343408.237715,2023-06-26,DI,Integrante de Juros,Não Padrão - SND,,-,,110,0,-,,,-,-,,-,-,-,0,,,,,,,0,,,,,,,0,0000,Mês,,,BANCO BRADESCO S/A,GDC PART.SERV.FIDUCIARIOS DTVM LTDA,BANCO BRADESCO S/A,BANCO BRADESCO BBI S/A,11535028000140,N,n,S,2026-08-11,debêntures___características_de_emissões,,3646319f1be5596871275f91
QGIM13,QUEIROZ GALVAO DESENVOLVIMENTO IMOBILIARIO S.A.,UNI,003,-,Excluído,BRQGDIDBS023,DISPENSA ICVM 476/09,2014-01-09,,,2014-01-07,2019-01-07,08/01/2019 - VENCIMENTO,2019-01-07,2014-01-10,2014-01-10,-,AGE,2013-12-18,,,Escritural,Real,Simples,10000,,,000000000000,000000000000,000000010000,,,000000000000,,000000000000,R$,10000,3333.34,2019-01-07,DI,,Não Padrão - SND,,-,,141,0,-,,,33.3333,0012,MES,2017-01-07,-,Percentual fixo sobre o valor nominal de emissão em períodos uniformes,0,,,,,,,0,,,,,,,0,,-,,,BANCO BRADESCO S/A,GDC PARTNERS SERVICOS FIDUCIARIOS DISTRIBUIDORA DE TITULOS E VALORES  MOBILIARIO,BANCO BRADESCO S/A,BB BCO DE INVESTIMENTO S/A,11535028000140,N,n,S,2026-08-11,debêntures___características_de_emissões,,3c1a98308952c816406757f0
QGN11,QUIMICA GERAL DO NORDESTE S/A,001,001,-,Excluído,BRQGNEDBS013,SEP/GER/DEB - 95/071,1995-08-10,,,1995-06-01,2000-06-01,20/10/1999 - CANCELAMENTO,1999-10-20,1998-07-01,,-,AGE,1995-06-23,,,Escritural,Flutuante,Simples,2000,,,000000000000,000000000000,000000000000,000000000000,000000000000,000000000000,000000000000,000000000000,R$,1000,0,,ANBID,Integrante de Juros,Não Padrão - SND,00,DC,,0,0,-,2% a.a 360 dias,,0,0000,,-,-,-,0,,,,,,,0,,,,,,,0,,-,,,ITAU UNIBANCO S.A.,OLIVEIRA TRUST DTVM S/A,,ITAU UNIBANCO S/A,13608583000180,N,n,,2026-08-11,debêntures___características_de_emissões,,bf45e72021350ab9ba46af86
QGN21,QUIMICA GERAL DO NORDESTE S/A,002,001,-,Excluído,BRQGNEDBS021,SEP/GER/DEB - 95/072,1995-08-10,,,1995-06-01,2000-12-01,20/10/1999 - CANCELAMENTO,1999-10-20,1998-07-01,,-,AGE,1995-06-23,,,Escritural,Flutuante,Simples,3000,,,000000000000,000000000000,000000000000,000000000000,000000000000,000000000000,000000000000,000000000000,R$,1000,0,,ANBID,Integrante de Juros,Não Padrão - SND,00,DC,,0,0,-,2% a.a 360 dias,,0,0000,,-,-,-,0,,,,,,,0,,,,,,,0,,-,,,ITAU UNIBANCO S.A.,OLIVEIRA TRUST DTVM S/A,,ITAU UNIBANCO S/A,13608583000180,N,n,,2026-08-11,debêntures___características_de_emissões,,fd45aac1021ee9374fff1462
QGSA16,QUEIROZ GALVAO S/A,001,006,-,Registrado,BRQGSADBS036,DISPENSA ICVM 476/09,2019-10-24,,,2019-07-03,2027-07-04,,2027-07-04,2019-10-25,2019-10-25,-,AGE,2019-06-17,,,Escritural,Quirografária,Simples,1600000000,,,000000000000,000000000000,000000000000,001342595911,,000000000000,,000000000000,R$,1,0.480099,2026-08-11,DI,,Padrão - SND,,-,,130,0,-,-,,-,-,,-,-,Percentual variável sobre o valor nominal de emissão em períodos não uniformes,,,,DIA,2020-01-03,-,-,,-,,,,-,-,0,,-,,,BANCO BRADESCO S/A,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,BANCO BRADESCO S/A,BANCO BRADESCO BBI S/A,02538798000155,N,,S,2026-08-11,debêntures___características_de_emissões,,6b1090a8a252a580c5e96b7d
QGSA26,QUEIROZ GALVAO S/A,002,006,-,Registrado,BRQGSADBS044,DISPENSA ICVM 476/09,2019-10-24,,,2019-07-03,2027-07-04,,2027-07-04,2019-10-25,2019-10-25,-,AGE,2019-06-17,,,Escritural,Quirografária,Simples,450000000,,,000197212755,000000000000,000000000000,000193722574,,000000000000,,000000000000,R$,1,0.634176,2026-08-11,DI,,Padrão - SND,,-,,130,0,-,-,,-,-,,-,-,Percentual variável sobre o valor nominal de emissão em períodos não uniformes,,,,DIA,2020-01-03,-,-,,-,,,,-,-,0,,-,,,BANCO BRADESCO S/A,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,BANCO BRADESCO S/A,BANCO BRADESCO BBI S/A,02538798000155,N,,S,2026-08-11,debêntures___características_de_emissões,,97cc74b9ab6f1f6b33a1c8da
QGSA35,QUEIROZ GALVAO S/A,003,005,-,Excluído,BRQGSADBS028,DISPENSA ICVM 476/09,2018-06-20,,,2018-05-25,2018-08-23,24/08/2018 - VENCIMENTO,2018-08-23,2018-05-25,2018-06-21,-,AGE,2018-05-08,,,Escritural,Quirografária,Simples,11000,,,000000000000,000000000000,000000011000,,,000000000000,,000000000000,R$,7724.421857,7724.421857,2018-08-23,DI,,Padrão - SND,,DU,,100,0,-,-,,-,-,,-,-,-,2,UTI,,DIA,2018-07-24,-,Exponencial,,-,,,,-,-,0,,-,,,BANCO BRADESCO S/A,PENTAGONO S/A DTVM,BANCO BRADESCO S/A,BANCO BRADESCO BBI S/A,02538798000155,N,,S,2026-08-11,debêntures___características_de_emissões,,ea613d44316a3920bc8c0a5a
QGSA36,QUEIROZ GALVAO S/A,003,006,-,Registrado,BRQGSADBS051,DISPENSA ICVM 476/09,2019-10-24,,,2019-07-03,2027-07-04,,2027-07-04,2019-10-25,2019-10-25,-,AGE,2019-06-17,,,Escritural,Quirografária,Simples,5000-00-00,,,000000000000,000000000000,000000000000,000036435648,,000000000000,,000000000000,R$,1,0.634176,2026-08-11,DI,,Padrão - SND,,-,,130,0,-,-,,-,-,,-,-,Percentual variável sobre o valor nominal de emissão em períodos não uniformes,,,,DIA,2022-01-03,-,-,,-,,,,-,-,0,,-,,,BANCO BRADESCO S/A,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,BANCO BRADESCO S/A,BANCO BRADESCO BBI S/A,02538798000155,N,,S,2026-08-11,debêntures___características_de_emissões,,3bd8ac8b6146b90bae37f4bf
QLCS13,QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,UNI,003,-,Excluído,BRQUALDBS024,DISPENSA ICVM 476/09,2019-07-30,,,2019-06-28,2022-06-28,,2022-06-28,2019-07-31,2019-07-31,-,RCA,2019-06-26,RCA,2019-07-15,Escritural,Quirografária,Simples,700000,,,000000000000,000000000000,000000700000,,,000000000000,,000000000000,R$,1000,1000,2022-06-21,DI,,Padrão - SND,,-,,100,0,-,-,,-,-,,-,-,-,1.15,252,,DIA,2020-01-07,Útil,Exponencial,,-,,,,-,-,0,,-,,,BANCO BRADESCO S/A,PLANNER TRUSTEE DTVM LTDA,BANCO BRADESCO S/A,BANCO ITAU-BBA S/A,11992680000193,N,,S,2026-08-11,debêntures___características_de_emissões,,33b71c84c29d3393d8e296dd
QLIT11,QLUZ ITAJAI CON. DE ILUMI. PUB. SPE S/A,UNI,001,-,Registrado,BRQLITDBS003,AUT/DEB/PRI/2024/373,2024-06-26,,,2024-06-18,2035-12-15,,2035-12-15,2024-06-28,2024-06-28,-,AGE,2024-05-15,,,Escritural,Real,Simples,29000,,,000000029000,000000000000,000000000000,,,000000000000,,000000000000,R$,1000,1031.093968,2026-08-11,IPCA,,Padrão - SND,15,-,,-,0,-,-,,-,0006,MES,2025-06-15,-,Percentual variável sobre o valor nominal atualizado em períodos uniformes,8.9787,252,0006,MES,2024-12-15,Útil,Exponencial,,-,,,,-,-,0,,-,,,,VORTX DTVM LTDA.,,OSLO CAPITAL DTVM S.A.,51090771000158,S,,N,2026-08-11,debêntures___características_de_emissões,,cc673aa30078c5466669d7de
QLPA11,QLUZ PARTICIPACOES S.A.,001,001,-,Registrado,BRQLPADBS008,AUT/DEB/PRI/2025/523,2025-07-17,,,2025-07-15,2033-06-15,,2033-06-15,2025-07-22,2025-07-17,-,AGE,2025-07-09,,,Escritural,Real,Simples,10000,,,000000010000,000000000000,000000000000,,,000000000000,,000000000000,R$,1000,1000,2026-08-11,DI,,Padrão - SND,,-,,100,0,-,-,,-,0006,MES,2028-06-15,-,Percentual variável sobre o valor nominal atualizado em períodos uniformes,8,252,0006,MES,2027-12-15,Útil,Exponencial,,-,,,,-,-,0,,-,,,,VORTX DTVM LTDA.,,OSLO CAPITAL DTVM S.A.,58771847000150,N,,S,2026-08-11,debêntures___características_de_emissões,,73f3ea71af8217c38f5e55b9
